"year","tree_age_years","site","crop","plot","yield_straw","yield","data_id","yield_unit","distance_to_tree_strip","field","lat","lon","orientation","soil_type","tree_species","fertilizer","sample_name_db","row","transect","direction","yield_total","aspect","sd_yield","n","yield_tha","yield_straw_tha","yield_total_tha","crop_unified"
2021,NA,NA,"wb","16_3_12",NA,5.20509523809524,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.393278453424531,42,5.20509523809524,NA,NA,"barley"
2022,NA,NA,"wr","16_3_12",NA,2.10437254901961,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.573495177339245,51,2.10437254901961,NA,NA,"rye"
2023,NA,NA,"ww","16_3_12",NA,5.65116176470588,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",1.16922008206637,68,5.65116176470588,NA,NA,"wheat"
2018,NA,NA,"wr","16_3_18",NA,2.837,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.508848946151999,41,2.837,NA,NA,"rye"
2021,NA,NA,"wb","16_3_18",NA,6.0895,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.390506508695224,40,6.0895,NA,NA,"barley"
2022,NA,NA,"wr","16_3_18",NA,2.33382978723404,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.339597608376695,47,2.33382978723404,NA,NA,"rye"
2023,NA,NA,"ww","16_3_18",NA,5.20587692307692,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",1.41536399368339,65,5.20587692307692,NA,NA,"wheat"
2018,NA,NA,"wr","16_3_24",NA,3.16545454545455,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.526756086466992,44,3.16545454545455,NA,NA,"rye"
2021,NA,NA,"wb","16_3_24",NA,6.99985714285714,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.699234932829588,42,6.99985714285714,NA,NA,"barley"
2022,NA,NA,"wr","16_3_24",NA,2.62604,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.427566056956378,50,2.62604,NA,NA,"rye"
2023,NA,NA,"ww","16_3_24",NA,5.70578260869565,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",1.13648226441953,69,5.70578260869565,NA,NA,"wheat"
2018,NA,NA,"wr","16_3_4",NA,2.59166666666667,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.408124041601733,21,2.59166666666667,NA,NA,"rye"
2021,NA,NA,"wb","16_3_4",NA,6.1315,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.51594550614006,50,6.1315,NA,NA,"barley"
2022,NA,NA,"wr","16_3_4",NA,1.61933333333333,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.56568328889347,57,1.61933333333333,NA,NA,"rye"
2023,NA,NA,"ww","16_3_4",NA,4.36866071428571,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.852458866547732,56,4.36866071428571,NA,NA,"wheat"
2016,NA,NA,"wp","16_3_7",NA,1.51833333333333,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.271000615005452,3,1.51833333333333,NA,NA,"pea"
2018,NA,NA,"wr","16_3_7",NA,2.3049,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.292227362816947,20,2.3049,NA,NA,"rye"
2016,NA,NA,"wp","17_3_12",NA,1.37682352941176,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.873963402787419,17,1.37682352941176,NA,NA,"pea"
2018,NA,NA,"wr","17_3_12",NA,3.14186666666667,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.552694074719356,30,3.14186666666667,NA,NA,"rye"
2021,NA,NA,"wb","17_3_12",NA,5.17290625,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.284628944572947,32,5.17290625,NA,NA,"barley"
2022,NA,NA,"wr","17_3_12",NA,2.36477777777778,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.474203579616007,36,2.36477777777778,NA,NA,"rye"
2023,NA,NA,"ww","17_3_12",NA,5.21228301886792,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.753698939522184,53,5.21228301886792,NA,NA,"wheat"
2016,NA,NA,"wp","17_3_18",NA,2.28938888888889,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",1.78315593125318,18,2.28938888888889,NA,NA,"pea"
2018,NA,NA,"wr","17_3_18",NA,3.53596666666667,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.911237827441837,30,3.53596666666667,NA,NA,"rye"
2021,NA,NA,"wb","17_3_18",NA,5.74413333333333,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.363763349875498,30,5.74413333333333,NA,NA,"barley"
2022,NA,NA,"wr","17_3_18",NA,2.44282352941176,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.746104610042425,34,2.44282352941176,NA,NA,"rye"
2023,NA,NA,"ww","17_3_18",NA,4.56430612244898,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",1.88539203708497,49,4.56430612244898,NA,NA,"wheat"
2016,NA,NA,"wp","17_3_24",NA,1.79318367346939,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",1.78933535930558,49,1.79318367346939,NA,NA,"pea"
2018,NA,NA,"wr","17_3_24",NA,3.67141176470588,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.618576132236404,34,3.67141176470588,NA,NA,"rye"
2021,NA,NA,"wb","17_3_24",NA,7.37494285714286,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.437099123423371,35,7.37494285714286,NA,NA,"barley"
2022,NA,NA,"wr","17_3_24",NA,3.13288235294118,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.449812807173524,34,3.13288235294118,NA,NA,"rye"
2023,NA,NA,"ww","17_3_24",NA,6.88248076923077,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",1.25764681426339,52,6.88248076923077,NA,NA,"wheat"
2016,NA,NA,"wp","17_3_4",NA,1.02207142857143,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.551756281799759,14,1.02207142857143,NA,NA,"pea"
2018,NA,NA,"wr","17_3_4",NA,3.14114285714286,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.476361185274345,28,3.14114285714286,NA,NA,"rye"
2021,NA,NA,"wb","17_3_4",NA,6.12647222222222,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",1.02625305946608,36,6.12647222222222,NA,NA,"barley"
2022,NA,NA,"wr","17_3_4",NA,2.821,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.454553312919084,43,2.821,NA,NA,"rye"
2023,NA,NA,"ww","17_3_4",NA,5.16172093023256,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.697577758955652,43,5.16172093023256,NA,NA,"wheat"
2016,NA,NA,"wp","17_3_7",NA,0.957666666666667,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.0577534991724888,6,0.957666666666667,NA,NA,"pea"
2016,NA,NA,"wp","18_3_12",NA,1.98955813953488,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",1.07508540751146,43,1.98955813953488,NA,NA,"pea"
2018,NA,NA,"wr","18_3_12",NA,3.4530487804878,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.541972829172253,41,3.4530487804878,NA,NA,"rye"
2021,NA,NA,"wb","18_3_12",NA,6.8177,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.867345098797568,50,6.8177,NA,NA,"barley"
2022,NA,NA,"wr","18_3_12",NA,2.78898,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.372886232581708,50,2.78898,NA,NA,"rye"
2023,NA,NA,"ww","18_3_12",NA,5.88464383561644,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.701416589835309,73,5.88464383561644,NA,NA,"wheat"
2016,NA,NA,"wp","18_3_18",NA,2.00068292682927,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.794715906441553,41,2.00068292682927,NA,NA,"pea"
2018,NA,NA,"wr","18_3_18",NA,3.67648888888889,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.740417254054098,45,3.67648888888889,NA,NA,"rye"
2021,NA,NA,"wb","18_3_18",NA,5.92227083333333,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.859858542042059,48,5.92227083333333,NA,NA,"barley"
2022,NA,NA,"wr","18_3_18",NA,2.97962,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.369292312182009,50,2.97962,NA,NA,"rye"
2023,NA,NA,"ww","18_3_18",NA,6.60255882352941,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.989894557664662,68,6.60255882352941,NA,NA,"wheat"
2016,NA,NA,"wp","18_3_24",NA,2.34828260869565,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",1.22079747456859,46,2.34828260869565,NA,NA,"pea"
2018,NA,NA,"wr","18_3_24",NA,3.38879166666667,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.638438519285766,48,3.38879166666667,NA,NA,"rye"
2021,NA,NA,"wb","18_3_24",NA,6.3435,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.805711576461729,46,6.3435,NA,NA,"barley"
2022,NA,NA,"wr","18_3_24",NA,3.28328846153846,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.355944936066398,52,3.28328846153846,NA,NA,"rye"
2023,NA,NA,"ww","18_3_24",NA,7.4721,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",1.01507761878188,80,7.4721,NA,NA,"wheat"
2016,NA,NA,"wp","18_3_4",NA,1.7740625,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",1.25626163432741,48,1.7740625,NA,NA,"pea"
2018,NA,NA,"wr","18_3_4",NA,3.319425,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.610490802446519,40,3.319425,NA,NA,"rye"
2021,NA,NA,"wb","18_3_4",NA,6.8375,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",1.21132555683894,44,6.8375,NA,NA,"barley"
2022,NA,NA,"wr","18_3_4",NA,2.97425490196078,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.4029592953705,51,2.97425490196078,NA,NA,"rye"
2023,NA,NA,"ww","18_3_4",NA,6.07475757575758,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.749200826739986,66,6.07475757575758,NA,NA,"wheat"
2016,NA,NA,"wp","19_4_12",NA,2.01872916666667,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",3.05524319984433,48,2.01872916666667,NA,NA,"pea"
2018,NA,NA,"wr","19_4_12",NA,3.0435,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.714044882759196,38,3.0435,NA,NA,"rye"
2021,NA,NA,"wb","19_4_12",NA,6.83324444444444,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",2.13183661914019,45,6.83324444444444,NA,NA,"barley"
2022,NA,NA,"wr","19_4_12",NA,1.56179545454545,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.512826167544513,44,1.56179545454545,NA,NA,"rye"
2023,NA,NA,"ww","19_4_12",NA,6.67488888888889,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.816810217135909,54,6.67488888888889,NA,NA,"wheat"
2016,NA,NA,"wp","19_4_18",NA,1.61234146341463,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.606824258321802,41,1.61234146341463,NA,NA,"pea"
2018,NA,NA,"wr","19_4_18",NA,3.5785,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.780214064527477,38,3.5785,NA,NA,"rye"
2021,NA,NA,"wb","19_4_18",NA,6.21207692307692,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.730224636836443,39,6.21207692307692,NA,NA,"barley"
2022,NA,NA,"wr","19_4_18",NA,2.6985,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.627514509141959,50,2.6985,NA,NA,"rye"
2023,NA,NA,"ww","19_4_18",NA,7.39396774193548,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.730203855833086,62,7.39396774193548,NA,NA,"wheat"
2016,NA,NA,"wp","19_4_24",NA,1.79934285714286,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.5365816610653,35,1.79934285714286,NA,NA,"pea"
2018,NA,NA,"wr","19_4_24",NA,3.35421212121212,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.88524515522452,33,3.35421212121212,NA,NA,"rye"
2021,NA,NA,"wb","19_4_24",NA,6.29697297297297,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.900921703543608,37,6.29697297297297,NA,NA,"barley"
2022,NA,NA,"wr","19_4_24",NA,2.60129545454545,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.710394603070633,44,2.60129545454545,NA,NA,"rye"
2023,NA,NA,"ww","19_4_24",NA,6.95472307692308,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",1.13815661690972,65,6.95472307692308,NA,NA,"wheat"
2016,NA,NA,"wp","19_4_4",NA,1.31371428571429,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.452713600851139,14,1.31371428571429,NA,NA,"pea"
2022,NA,NA,"wr","19_4_4",NA,1.289,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",NA,1,1.289,NA,NA,"rye"
2023,NA,NA,"ww","19_4_4",NA,4.63961764705882,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",1.01594467204117,34,4.63961764705882,NA,NA,"wheat"
2016,NA,NA,"wp","19_4_7",NA,1.11933333333333,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.243521031440045,24,1.11933333333333,NA,NA,"pea"
2018,NA,NA,"wr","19_4_7",NA,2.89579487179487,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.589200268851869,39,2.89579487179487,NA,NA,"rye"
2021,NA,NA,"wb","19_4_7",NA,5.37084444444444,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.413476280267,45,5.37084444444444,NA,NA,"barley"
2022,NA,NA,"wr","19_4_7",NA,1.44530769230769,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.597506064903239,65,1.44530769230769,NA,NA,"rye"
2023,NA,NA,"ww","19_4_7",NA,5.15945714285714,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"W",0.423543757226705,35,5.15945714285714,NA,NA,"wheat"
2016,NA,NA,"wp","1_1_12",NA,1.12617647058824,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.705305273914611,17,1.12617647058824,NA,NA,"pea"
2018,NA,NA,"wr","1_1_12",NA,3.23465517241379,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.665410843864905,29,3.23465517241379,NA,NA,"rye"
2021,NA,NA,"wb","1_1_12",NA,6.922,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.438444390853581,32,6.922,NA,NA,"barley"
2022,NA,NA,"wr","1_1_12",NA,2.63319444444444,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.232227083377388,36,2.63319444444444,NA,NA,"rye"
2023,NA,NA,"ww","1_1_12",NA,6.95181081081081,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",1.05038714655962,37,6.95181081081081,NA,NA,"wheat"
2016,NA,NA,"wp","1_1_18",NA,1.16120833333333,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.562148903310105,24,1.16120833333333,NA,NA,"pea"
2018,NA,NA,"wr","1_1_18",NA,3.02412903225806,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.337267524075027,31,3.02412903225806,NA,NA,"rye"
2021,NA,NA,"wb","1_1_18",NA,5.6791875,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.583406704679091,32,5.6791875,NA,NA,"barley"
2022,NA,NA,"wr","1_1_18",NA,2.36638888888889,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.263819773739333,36,2.36638888888889,NA,NA,"rye"
2023,NA,NA,"ww","1_1_18",NA,6.34881395348837,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",1.63811185233275,43,6.34881395348837,NA,NA,"wheat"
2016,NA,NA,"wp","1_1_24",NA,1.40183333333333,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.173180371799089,18,1.40183333333333,NA,NA,"pea"
2018,NA,NA,"wr","1_1_24",NA,3.17451851851852,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.701711499471135,27,3.17451851851852,NA,NA,"rye"
2021,NA,NA,"wb","1_1_24",NA,5.90814285714286,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.734534712384295,35,5.90814285714286,NA,NA,"barley"
2022,NA,NA,"wr","1_1_24",NA,2.63477777777778,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.486396588213405,27,2.63477777777778,NA,NA,"rye"
2023,NA,NA,"ww","1_1_24",NA,6.129125,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.5523041798242,40,6.129125,NA,NA,"wheat"
2018,NA,NA,"wr","1_1_4",NA,3.1140303030303,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.436737799260644,33,3.1140303030303,NA,NA,"rye"
2021,NA,NA,"wb","1_1_4",NA,9.59984375,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.72301720451466,32,9.59984375,NA,NA,"barley"
2022,NA,NA,"wr","1_1_4",NA,2.5753488372093,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.916261812337836,43,2.5753488372093,NA,NA,"rye"
2023,NA,NA,"ww","1_1_4",NA,6.3214,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.88587813529189,35,6.3214,NA,NA,"wheat"
2016,NA,NA,"wp","1_1_7",NA,1.41592592592593,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",1.06113418733578,27,1.41592592592593,NA,NA,"pea"
2016,NA,NA,"wp","20_4_12",NA,3.13652777777778,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"W",1.25033900514132,36,3.13652777777778,NA,NA,"pea"
2018,NA,NA,"wr","20_4_12",NA,3.51414634146341,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"W",0.702967871277757,41,3.51414634146341,NA,NA,"rye"
2021,NA,NA,"wb","20_4_12",NA,4.95794545454545,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"W",2.0220553754569,55,4.95794545454545,NA,NA,"barley"
2022,NA,NA,"wr","20_4_12",NA,2.05097872340426,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"W",0.571300404088233,47,2.05097872340426,NA,NA,"rye"
2023,NA,NA,"ww","20_4_12",NA,6.99806349206349,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"W",1.46961731767827,63,6.99806349206349,NA,NA,"wheat"
2016,NA,NA,"wp","20_4_18",NA,2.57191666666667,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"W",1.53704730617785,36,2.57191666666667,NA,NA,"pea"
2018,NA,NA,"wr","20_4_18",NA,3.8580243902439,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"W",0.63674031157941,41,3.8580243902439,NA,NA,"rye"
2021,NA,NA,"wb","20_4_18",NA,6.6139512195122,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"W",0.570006357474174,41,6.6139512195122,NA,NA,"barley"
2022,NA,NA,"wr","20_4_18",NA,2.82037037037037,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"W",0.533416658847199,54,2.82037037037037,NA,NA,"rye"
